ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.515472425,264,False,2,True,127.09,1534.65,254384897286,6703,0.0,False,False,False,False,False,0,0,0.0,1534.65,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,261,False,2,True,127.08,17.27,254384898150,6595,0.0,False,False,False,False,False,0,0,0.0,17.27,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,552,False,2,True,127.1,117.92,254384914119,5257,0.0,False,False,False,False,False,0,0,0.0,117.92,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,True,127.11,944.09,254384952256,155,0.0,False,False,False,False,False,0,0,0.0,944.09,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,False,127.0,944.81,254384750854,24330,0.0,False,False,False,False,False,0,0,0.0,944.81,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,True,127.09,944.25,254384956171,0,0.0,False,False,False,False,False,0,0,0.0,944.25,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,True,127.12,944.02,254384956392,0,0.0,False,False,False,False,False,0,0,0.0,944.02,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,675,False,2,False,127.01,14.41,254384844550,15198,0.0,False,False,False,False,False,0,0,0.0,14.41,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,False,127.0,472.42,254384905185,6051,0.0,False,False,False,False,False,0,0,0.0,472.42,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,True,127.1,472.1,254384952252,155,0.0,False,False,False,False,False,0,0,0.0,472.1,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,True,127.11,472.06,254384952227,155,0.0,False,False,False,False,False,0,0,0.0,472.06,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,True,127.12,471.99,254384953994,155,0.0,False,False,False,False,False,0,0,0.0,471.99,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,False,127.04,472.26,254384954067,155,0.0,False,False,False,False,False,0,0,0.0,472.26,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,False,127.03,472.3,254384956277,0,0.0,False,False,False,False,False,0,0,0.0,472.3,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,336,False,2,True,127.07,33.71,254384842302,15437,0.0,False,False,False,False,False,0,0,0.0,33.71,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,1479,False,2,True,127.1,3.3,254384909632,5589,0.0,False,False,False,False,False,0,0,0.0,3.3,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,1473,False,2,True,127.1,3.3,254384909633,5589,0.0,False,False,False,False,False,0,0,0.0,3.3,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,369,False,2,True,127.07,46.08,254384841703,15437,0.0,False,False,False,False,False,0,0,0.0,50.74,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,True,127.13,943.97,254384954011,155,0.0,False,False,False,False,False,0,0,0.0,943.97,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,615,False,1,False,127.06,202.49,254384957125,0,0.0,False,False,False,False,False,0,0,0.0,202.49,open,Limit,Alo
