ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.157563720,114,False,0,True,127.05,10.79,254384949963,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,114,False,0,True,127.06,10.79,254384949964,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,336,False,0,False,127.07,31.39,254384949993,0,0.0,False,False,False,False,False,0,0,0.0,31.39,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.01,15.8,254384950134,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.02,15.8,254384950135,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.03,15.8,254384950136,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.04,15.8,254384950137,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.05,15.8,254384950138,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.06,15.8,254384950139,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,369,False,0,True,127.04,50.74,254384950140,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.01,15.8,254384950203,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
